8/05,Lucas DUSSOULIER,Basketball 3x3 - Men,77,2
8/08,Lucia Yamileth YEPEZ GUZMAN,Wrestling - Women's Freestyle 53kg,319,2
8/10,LUCIANA,Football - Women,161,2
8/10,Lucie GRANIER,Handball - Women,165,2
8/01,Lucy SPOORS,Rowing - Women's Double Sculls,191,1
8/10,LUDMILA,Football - Women,161,2
7/27,Luigi SAMELE,Fencing - Men's Sabre Individual,153,3
8/08,Luis Alberto ORTA SANCHEZ,Wrestling - Men's Greco-Roman 67kg,313,3
8/11,Luka BUKIC,Water Polo - Men,300,2
8/11,Luka LONCAR,Water Polo - Men,300,2
8/03,Luka MKHEIDZE,Judo - Mixed Team,182,1
7/27,Luka MKHEIDZE,Judo - Men -60 kg,175,2
8/11,Lukas JOERGENSEN,Handball - Men,164,1
8/08,Lukas MAEHR,Sailing - Mixed Dinghy,213,1
7/27,Lukas MAERTENS,Swimming - Men's 400m Freestyle,260,1
8/11,Lukas MERTENS,Handball - Men,164,2
8/08,Lukas WINDFEDER,Hockey - Men,166,2
7/29,Luke HOBSON,Swimming - Men's 200m Freestyle,259,3
7/30,Luke HOBSON,Swimming - Men's 4 x 200m Freestyle Relay,272,2
8/09,Luna Noa FOKKE,Hockey - Women,167,1
8/08,LUO Shifang,Weightlifting - Women's 59kg,303,1
8/03,Luuc van OPZEELAND,Sailing - Men's Windsurfing,205,3
8/10,Lydia KO,Golf - Women's Individual Stroke Play,163,1
8/10,Lynn WILLIAMS,Football - Women,161,1
8/05,LYU Jianlin,Shooting - Skeet Mixed Team,229,3
8/09,MA'A,Volleyball - Men,298,3
8/09,MA Long,Table Tennis - Men's Team,278,1
8/09,MA Ning,Hockey - Women,167,2
8/01,MA Zhenzhao,Judo - Women -78 kg,173,3
8/10,Maartje KEUNING,Water Polo - Women,301,3
8/10,MACRIS,Volleyball - Women,299,3
8/09,Maddison-Lee WESCHE,Athletics - Women's Shot Put,60,2
8/09,Maddison KEENEY,Diving - Women's 3m Springboard,134,2
8/03,Madeleine MALONGA,Judo - Mixed Team,182,1
8/09,Maghnes AKLIOUCHE,Football - Men,160,2
8/11,Magnus Landin JACOBSEN,Handball - Men,164,1
8/11,Magnus SAUGSTRUP,Handball - Men,164,1
8/09,Magomed Eldarovitch RAMAZANOV,Wrestling - Men's Freestyle 86kg,327,1
8/11,Magomedkhan MAGOMEDOV,Wrestling - Men's Freestyle 97kg,328,3
7/30,Mahina PAUL,Rugby Sevens - Women,204,1
8/01,Maia Mei WEINTRAUB,Fencing - Women's Foil Team,155,1
8/10,Maica GARCIA GODOY,Water Polo - Women,301,1
8/09,Maike van der DUIN,Cycling Track - Women's Madison,133,3
8/06,Maikel van der VLEUTEN,Equestrian - Jumping Individual,147,3
8/08,Malaika MIHAMBO,Athletics - Women's Long Jump,58,2
8/07,Malkhas AMOYAN,Wrestling - Men's Greco-Roman 77kg,314,3
8/10,Mallory SWANSON,Football - Women,161,1
8/08,Malte HELLWIG,Hockey - Men,166,2
7/30,Manaia NUKU,Rugby Sevens - Women,204,1
8/08,Mandeep SINGH,Hockey - Men,166,3
8/05,Manila ESPOSITO,Artistic Gymnastics - Women's Balance Beam,17,3
7/30,Manila ESPOSITO,Artistic Gymnastics - Women's Team,19,2
8/07,Manlio MORO,Cycling Track - Men's Team Pursuit,125,3
7/29,Manon APITHY-BRUNET,Fencing - Women's Sabre Individual,150,1
8/02,Manon VEENSTRA,Cycling BMX Racing - Women,114,2
8/08,Manpreet SINGH,Hockey - Men,166,3
7/28,Manu BHAKER,Shooting - 10m Air Pistol Women,223,3
7/30,Manu BHAKER,Shooting - 10m Air Pistol Mixed Team,228,3
8/09,Manu KONE,Football - Men,160,2
7/27,Manuel FRIGO,Swimming - Men's 4 x 100m Freestyle Relay,271,3
7/30,Mara NAVARRIA,Fencing - Women's Epee Team,154,1
8/09,Marc PUBILL,Football - Men,160,1
8/09,Marco Alonso VERDE ALVAREZ,Boxing - Men's 71kg,84,2
8/10,Marco AROP,Athletics - Men's 800m,25,2
8/08,Marco MILTKAU,Hockey - Men,166,2
8/08,Marcus COOPER,Canoe Sprint - Men's Kayak Four 500m,104,3
8/10,Maren AARDAHL,Handball - Women,165,1
7/31,Maren VOELZ,Rowing - Women's Quadruple Sculls,199,3
8/09,Mari Leivis SANCHEZ,Weightlifting - Women's 71kg,304,2
8/09,Maria CAMPOY,Hockey - Women,167,3
8/09,Maria GRANATTO,Hockey - Women,167,3
8/03,Maria LEHACI,Rowing - Women's Eight,201,1
8/03,Maria Magdalena RUSU,Rowing - Women's Eight,201,1
8/01,Maria PEREZ,Athletics - Women's 20km Race Walk,65,2
8/07,Maria PEREZ,Athletics - Marathon Race Walk Relay Mixed,330,1
8/09,Maria VERSCHOOR,Hockey - Women,167,1
8/01,Marian Florian ENACHE,Rowing - Men's Double Sculls,192,1
8/11,Marianna TOLO,Basketball - Women,76,3
8/04,Marianne VOS,Cycling Road - Women's Road Race,119,2
7/30,Marie-Florence CANDASSAMY,Fencing - Women's Epee Team,154,2
8/03,Marie Eve GAHIE,Judo - Mixed Team,182,1
8/05,Marie REICHERT,Basketball 3x3 - Women,78,1
8/11,Marieme BADIANE,Basketball - Women,76,2
8/09,Marijn VEEN,Hockey - Women,167,1
8/09,Marileidy PAULINO,Athletics - Women's 400m,47,1
8/07,Marina GARCIA POLO,Artistic Swimming - Team,21,3
8/09,Marina HEGERING,Football - Women,161,3
8/11,Marine FAUTHOUX,Basketball - Women,76,2
8/11,Marine JOHANNES,Basketball - Women,76,2
8/07,Marit BOUWMEESTER,Sailing - Women's Dinghy,211,1
8/10,Marit JACOBSEN,Handball - Women,165,1
8/07,Mark STEWART,Cycling Track - Men's Team Pursuit,125,2
8/11,Marko BIJAC,Water Polo - Men,300,2
8/11,Marko GRGIC,Handball - Men,164,2
8/10,Marko GUDURIC,Basketball - Men,75,3
8/11,Marko VAVIC,Water Polo - Men,300,3
8/11,Marko ZUVELA,Water Polo - Men,300,2
8/03,Markus ROOTH,Athletics - Men's Decathlon,41,1
8/09,Marleen JOCHEMS,Hockey - Women,167,1
8/01,Marloes OLDENBURG,Rowing - Women's Four,193,1
8/11,Maro JOKOVIC,Water Polo - Men,300,2
8/10,MARTA,Football - Women,161,2
8/03,Marta MAGGETTI,Sailing - Women's Windsurfing,209,1
8/09,Martin FUKSA,Canoe Sprint - Men's Canoe Single 1000m,105,1
8/02,Martin RUBES,Fencing - Men's Epee Team,157,3
8/02,Martin SINKOVIC,Rowing - Men's Pair,190,1
8/08,Martin ZWICKER,Hockey - Men,166,2
8/10,Martina CENTOFANTI,Rhythmic Gymnastics - Group All-Around,188,3
8/01,Martina FAVARETTO,Fencing - Women's Foil Team,155,2
8/10,Martina TERRE,Water Polo - Women,301,1
7/30,Martyna SWATOWSKA-WENGLARCZYK,Fencing - Women's Epee Team,154,3
8/05,Mary MORAA,Athletics - Women's 800m,48,3
8/10,Masai RUSSELL,Athletics - Women's 100m Hurdles,54,1
8/02,Mate Tamas KOCH,Fencing - Men's Epee Team,157,1
7/29,Matej BENUS,Canoe Slalom - Men's Canoe Single,98,3
8/08,Mateo MAJDALANI,Sailing - Mixed Multihull,214,2
7/31,Mateusz BISKUP,Rowing - Men's Quadruple Sculls,200,3
8/11,Mathias GIDSEL,Handball - Men,164,1
8/10,Mathias LESSORT,Basketball - Men,75,2
8/08,Mathias MUELLER,Hockey - Men,166,2
8/01,Mathilda HODGKINS BYRNE,Rowing - Women's Double Sculls,191,3
8/11,Matias BILJAKA,Water Polo - Men,300,2
8/08,Mats GRAMBUSCH,Hockey - Men,166,2
7/28,MATSUSHITA Tomoyuki,Swimming - Men's 400m Individual Medley,270,2
8/04,MATSUYAMA Hideki,Golf - Men's Individual Stroke Play,162,3
8/04,MATSUYAMA Kyosuke,Fencing - Men's Foil Team,158,1
8/03,MATSUYAMA Nami,Badminton - Women's Doubles,73,3
8/01,Matt ALDRIDGE,Rowing - Men's Four,194,3
7/27,Matt KING,Swimming - Men's 4 x 100m Freestyle Relay,271,1
8/01,Matt MACDONALD,Rowing - Men's Four,194,2
8/07,Matt WEARN,Sailing - Men's Dinghy,207,1
8/07,Matthew DENNY,Athletics - Men's Discus Throw,38,3
8/03,Matthew EBDEN,Tennis - Men's Doubles,290,1
8/06,Matthew GLAETZER,Cycling Track - Men's Team Sprint,122,3
8/11,Matthew GLAETZER,Cycling Track - Men's Keirin,124,3
8/07,Matthew HUDSON-SMITH,Athletics - Men's 400m,24,2
8/10,Matthew HUDSON-SMITH,Athletics - Men's 4 x 400m Relay,44,3
7/29,Matthew RICHARDS,Swimming - Men's 200m Freestyle,259,2
7/30,Matthew RICHARDS,Swimming - Men's 4 x 200m Freestyle Relay,272,1
8/09,Matthew RICHARDSON,Cycling Track - Men's Sprint,123,2
8/11,Matthew RICHARDSON,Cycling Track - Men's Keirin,124,2
8/06,Matthew RICHARDSON,Cycling Track - Men's Team Sprint,122,3
8/10,Matthew STRAZEL,Basketball - Men,75,2
8/03,Matthew TEMPLE,Swimming - Mixed 4 x 100m Medley Relay,274,3
8/06,Mattia FURLANI,Athletics - Men's Long Jump,35,3
8/08,Maude CHARRON,Weightlifting - Women's 59kg,303,2
8/11,Max IRVING,Water Polo - Men,300,3
8/08,Max LEMKE,Canoe Sprint - Men's Kayak Four 500m,104,1
8/09,Max LEMKE,Canoe Sprint - Men's Kayak Double 500m,103,1
8/08,Max RENDSCHMIDT,Canoe Sprint - Men's Kayak Four 500m,104,1
7/31,Maxime-Gael NGAYAP HAMBOU,Judo - Men -90 kg,179,3
8/03,Maxime-Gael NGAYAP HAMBOU,Judo - Mixed Team,182,1
8/04,Maxime GROUSSET,Swimming - Men's 4 x 100m Medley Relay,273,3
8/04,Maxime PAUTY,Fencing - Men's Foil Team,158,3
7/31,Maxime PIANFETTI,Fencing - Men's Sabre Team,159,3
8/09,Maximilian MAEDER,Sailing - Men's Kite,206,3
8/04,Maximilien CHASTANET,Fencing - Men's Foil Team,158,3
7/30,Maximillian GIULIANI,Swimming - Men's 4 x 200m Freestyle Relay,272,3
8/03,Maya MESCHKULEIT,Rowing - Women's Eight,201,2
8/02,McLain WARD,Equestrian - Jumping Team,146,2
8/06,Meerim ZHUMANAZAROVA,Wrestling - Women's Freestyle 68kg,322,2
8/04,Meg HARRIS,Swimming - Women's 50m Freestyle,240,2
8/04,Meg HARRIS,Swimming - Women's 4 x 100m Medley Relay,256,2
7/27,Meg HARRIS,Swimming - Women's 4 x 100m Freestyle Relay,254,1
8/07,Megan BARKER,Cycling Track - Women's Team Pursuit,131,3
8/07,Megumi FIELD,Artistic Swimming - Team,21,2
8/08,Mehdi BOUKAMIR,Football - Men,160,3
8/08,Mehdi MAOUHOUB,Football - Men,160,3
8/09,Mehran BARKHORDARI,Taekwondo - Men -80kg,282,2
8/10,Meline NOCANDY,Handball - Women,165,2
8/09,Melissa HUMANA-PAREDES,Beach Volleyball - Women,80,2
8/09,Melissa JEFFERSON,Athletics - Women's 4 x 100m Relay,66,1
8/03,Melissa JEFFERSON,Athletics - Women's 100m,45,3
8/01,Melvin TWELLAAR,Rowing - Men's Double Sculls,192,2
8/06,MENG Lingzhe,Wrestling - Men's Greco-Roman 130kg,317,3
8/07,Meritxell MAS PUJADAS,Artistic Swimming - Team,21,3
8/09,Merle FROHMS,Football - Women,161,3
7/29,Mete GAZOZ,Archery - Men's Team,3,3
8/10,Mette TRANBORG,Handball - Women,165,3
8/08,Micah WILKINSON,Sailing - Mixed Multihull,214,3
8/01,Michael GRADY,Rowing - Men's Four,194,1
7/29,Michael JUNG,Equestrian - Eventing Individual,143,1
8/10,Michael MOERKOEV,Cycling Track - Men's Madison,127,3
8/10,Michael NORMAN,Athletics - Men's 4 x 400m Relay,44,1
8/09,Michael OLISE,Football - Men,160,2
7/30,Michaela BLYDE,Rugby Sevens - Women,204,1
7/31,Michaela POLLERES,Judo - Women -70 kg,172,3
8/02,Michal CUPR,Fencing - Men's Epee Team,157,3
8/10,Michala MOELLER,Handball - Women,165,3
8/11,Michelle GULYAS,Modern Pentathlon - Women's Individual,185,1
8/02,Michelle KROPPEN,Archery - Mixed Team,5,2
8/03,Mick MAKKER,Rowing - Men's Eight,202,2
8/10,Mie HOEJLUND,Handball - Women,165,3
8/09,Miguel GUTIERREZ,Football - Men,160,1
8/11,Miguel SANCHEZ-MIGALLON,Handball - Men,164,3
8/07,Mihaela Valentina CAMBEI,Weightlifting - Women's 49kg,302,2
8/06,Mijain LOPEZ NUNEZ,Wrestling - Men's Greco-Roman 130kg,317,1
8/11,Mikkel HANSEN,Handball - Men,164,1
8/11,Milaimy de la Carid. MARIN POTRILLE,Wrestling - Women's Freestyle 76kg,323,3
8/11,Milos CUK,Water Polo - Men,300,1
8/06,Miltiadis TENTOGLOU,Athletics - Men's Long Jump,35,1
8/02,MINOBE Kazuyasu,Fencing - Men's Epee Team,157,2
7/29,Miran MARICIC,Shooting - 10m Air Rifle Men,215,3
7/31,Miriam BUTKEREIT,Judo - Women -70 kg,172,2
7/31,Miroslaw ZIETARSKI,Rowing - Men's Quadruple Sculls,200,3
8/04,Mirra ANDREEVA,Tennis - Women's Doubles,291,2
8/10,Miu HIRANO,Table Tennis - Women's Team,279,2
8/10,Miwa HARIMOTO,Table Tennis - Women's Team,279,2
8/01,MIYAWAKI Karin,Fencing - Women's Foil Team,155,3
8/07,Mobina NEMATZADEH,Taekwondo - Women -49kg,284,3
8/08,Moesha JOHNSON,Marathon Swimming - Women's 10km,183,2
7/28,Mohamed ELSAYED,Fencing - Men's Epee Individual,151,3
8/07,Mohamed Khalil JENDOUBI,Taekwondo - Men -58kg,280,3
8/07,Mohammadhadi SARAVI,Wrestling - Men's Greco-Roman 97kg,316,1
8/01,Mollie O'CALLAGHAN,Swimming - Women's 4 x 200m Freestyle Relay,255,1
8/03,Mollie O'CALLAGHAN,Swimming - Mixed 4 x 100m Medley Relay,274,3
7/27,Mollie O'CALLAGHAN,Swimming - Women's 4 x 100m Freestyle Relay,254,1
8/04,Mollie O'CALLAGHAN,Swimming - Women's 4 x 100m Medley Relay,256,2
7/29,Mollie O'CALLAGHAN,Swimming - Women's 200m Freestyle,242,1
7/29,Mona Mc SHARRY,Swimming - Women's 100m Breaststroke,248,3
8/03,Morgan BOLDING,Rowing - Men's Eight,202,1
8/05,Morgan PEARSON,Triathlon - Mixed Relay,297,2
8/08,Moritz LUDWIG,Hockey - Men,166,2
8/10,MOTOKI Sakura,Wrestling - Women's Freestyle 62kg,321,1
8/09,MUAGUTUTIA,Volleyball - Men,298,3
8/10,Munarbek SEIITBEK UULU,Boxing - Men's 57kg,82,2
8/08,Munir EL KAJOUI,Football - Men,160,3
7/31,MURAO Sanshiro,Judo - Men -90 kg,179,2
8/03,MURAO Sanshiro,Judo - Mixed Team,182,2
8/10,Mutaz Essa BARSHIM,Athletics - Men's High Jump,33,3
8/01,Muzaffarbek TUROBOYEV,Judo - Men -100 kg,180,3
8/07,Muzala SAMUKONGA,Athletics - Men's 400m,24,3
8/04,Mykhaylo KOKHAN,Athletics - Men's Hammer Throw,39,3
8/07,Mykolas ALEKNA,Athletics - Men's Discus Throw,38,2
8/10,Myrte van der SCHOOT,Athletics - Women's 4 x 400m Relay,67,2
8/09,Nadia BATTOCLETTI,Athletics - Women's 10.000m,51,2
8/03,Nadja Aaboe SLOTH,Equestrian - Dressage Team,144,2
8/10,Nafia KUS AYDIN,Taekwondo - Women +67kg,287,3
8/09,Nafissatou THIAM,Athletics - Women's Heptathlon,64,1
8/04,NAGANO Yudai,Fencing - Men's Foil Team,158,1
7/30,NAGASE Takanori,Judo - Men -81 kg,178,1
8/03,NAGASE Takanori,Judo - Mixed Team,182,2
7/27,NAGAYAMA Ryuju,Judo - Men -60 kg,175,3
8/03,NAGAYAMA Ryuju,Judo - Mixed Team,182,2
8/08,Nahid KIYANICHANDEH,Taekwondo - Women -57kg,285,2
8/03,NAM Suhyeon,Archery - Women's Individual,2,2
7/28,NAM Suhyeon,Archery - Women's Team,4,1
8/10,Nando de COLO,Basketball - Men,75,2
8/03,Nanna SKODBORG MERRALD,Equestrian - Dressage Team,144,2
8/10,Naomi GIRMA,Football - Women,161,1
8/11,Napheesa COLLIER,Basketball - Women,76,1
8/03,Nariman KURBANOV,Artistic Gymnastics - Men's Pommel Horse,8,2
8/09,Natalia KACZMAREK,Athletics - Women's 400m,47,3
7/31,Natalya DIEHM,Cycling BMX Freestyle - Women's Park,112,3
7/30,Nathan HALES,Shooting - Trap Men,219,1
7/29,Nathan ZSOMBOR-MURRAY,Diving - Men's Synchronised 10m Platform,141,3
8/10,NATINHA,Volleyball - Women,299,3
7/30,Naya TAPPER,Rugby Sevens - Women,204,3
8/06,Nazym KYZAIBAY,Boxing - Women's 50kg,88,3
8/09,Neah EVANS,Cycling Track - Women's Madison,133,2
8/07,Neah EVANS,Cycling Track - Women's Team Pursuit,131,3
8/08,Neeraj CHOPRA,Athletics - Men's Javelin Throw,40,2
8/10,Neisi Patricia DAJOMES BARRERA,Weightlifting - Women's 81kg,305,3
7/27,Nelson EPEE,Rugby Sevens - Men,203,1
8/07,Nelvie Raman TIAFACK,Boxing - Men's +92kg,87,3
8/11,Nemanja UBOVIC,Water Polo - Men,300,1
8/11,Nemanja VICO,Water Polo - Men,300,1
8/07,Nesthy PETECIO,Boxing - Women's 57kg,90,3
8/09,Nethaneel MITCHELL-BLAKE,Athletics - Men's 4 x 100m Relay,43,3
8/10,Nevin HARRISON,Canoe Sprint - Women's Canoe Single 200m,110,2
8/10,NGAPETH,Volleyball - Men,298,1
7/28,Nic FINK,Swimming - Men's 100m Breaststroke,265,2
8/04,Nic FINK,Swimming - Men's 4 x 100m Medley Relay,273,2
8/03,Nic FINK,Swimming - Mixed 4 x 100m Medley Relay,274,1
7/29,Nick ITKIN,Fencing - Men's Foil Individual,152,3
8/01,Nick MEAD,Rowing - Men's Four,194,1
8/03,Nick RUSHER,Rowing - Men's Eight,202,3
8/09,NICKA,Breaking - B-Girls,95,2
8/11,Niclas KIRKELOEKKE,Handball - Men,164,1
8/04,Nicola OLYSLAGERS,Athletics - Women's High Jump,56,2
8/10,Nicolas BATUM,Basketball - Men,75,2
7/29,Nicolas GESTIN,Canoe Slalom - Men's Canoe Single,98,1
7/29,Nicolas TOUZAINT,Equestrian - Eventing Team,142,2
8/09,Nicole ANYOMI,Football - Women,161,3
8/07,Nicole SHIELDS,Cycling Track - Women's Team Pursuit,131,2
8/03,Nicole YEARGIN,Athletics - 4 x 400m Relay Mixed,68,3
8/10,Nicole YEARGIN,Athletics - Women's 4 x 400m Relay,67,3
7/28,Nicolo MARTINENGHI,Swimming - Men's 100m Breaststroke,265,1
8/03,NIIZOE Saki,Judo - Mixed Team,182,2
8/11,Niklas Landin JACOBSEN,Handball - Men,164,1
8/10,Niklas LARSEN,Cycling Track - Men's Madison,127,3
8/08,Niklas WELLEN,Hockey - Men,166,2
8/11,Nikola DEDOVIC,Water Polo - Men,300,1
8/11,Nikola JAKSIC,Water Polo - Men,300,1
8/10,Nikola JOKIC,Basketball - Men,75,3
8/10,Nikola JOVIC,Basketball - Men,75,3
8/10,Nikola MILUTINOV,Basketball - Men,75,3
8/10,Nikola OGRODNIKOVA,Athletics - Women's Javelin Throw,63,3
8/10,Nils EHLERS,Beach Volleyball - Men,79,2
8/09,Nina BRUNNER,Beach Volleyball - Women,80,3
8/07,Nina KENNEDY,Athletics - Women's Pole Vault,57,1
8/10,Nina TEN BROEK,Water Polo - Women,301,3
8/08,Noah HAVARD,Canoe Sprint - Men's Kayak Four 500m,104,2
8/05,Noah HEGGE,Canoe Slalom - Men's Kayak Cross,100,3
8/04,Noah LYLES,Athletics - Men's 100m,22,1
8/08,Noah LYLES,Athletics - Men's 200m,23,3
7/29,Noah WILLIAMS,Diving - Men's Synchronised 10m Platform,141,2
8/10,Noah WILLIAMS,Diving - Men's 10m Platform,139,3
8/09,Noemi PUPP,Canoe Sprint - Women's Kayak Double 500m,108,3
8/08,Noemi PUPP,Canoe Sprint - Women's Kayak Four 500m,109,3
8/05,Noemie FOX,Canoe Slalom - Women's Kayak Cross,101,1
8/10,Nona PEREZ VIVAS,Water Polo - Women,301,1
8/09,Noor VIDTS,Athletics - Women's Heptathlon,64,3
8/10,Noortje de BROUWER,Artistic Swimming - Duet,20,3
8/10,Nora MOERK,Handball - Women,165,1
8/04,Novak DJOKOVIC,Tennis - Men's Singles,288,1
8/07,Nurbek ORALBAY,Boxing - Men's 80kg,85,2
8/10,NYEME,Volleyball - Women,299,3
7/29,Nyjah HUSTON,Skateboarding - Men's Street,231,3
8/09,Obed NKAMBADIO,Football - Men,160,2
8/02,Odile van AANHOLT,Sailing - Women's Skiff,212,1
8/10,Ofir SHAHAM,Rhythmic Gymnastics - Group All-Around,188,2
8/11,OGBOGU,Volleyball - Women,299,2
8/10,Ognjen DOBRIC,Basketball - Men,75,3
7/31,OH Sanguk,Fencing - Men's Sabre Team,159,1
7/27,OH Sanguk,Fencing - Men's Sabre Individual,153,1
7/28,OH Ye Jin,Shooting - 10m Air Pistol Women,223,1
7/29,OIWA Yoshiaki,Equestrian - Eventing Team,142,3
7/29,OKA Shinnosuke,Artistic Gymnastics - Men's Team,13,1
7/31,OKA Shinnosuke,Artistic Gymnastics - Men's All-Around,6,1
8/05,OKA Shinnosuke,Artistic Gymnastics - Men's Horizontal Bar,12,1
8/05,OKA Shinnosuke,Artistic Gymnastics - Men's Parallel Bars,11,3
8/08,OKADA Keiju,Sailing - Mixed Dinghy,213,2
8/03,Olav MOLENAAR,Rowing - Men's Eight,202,2
8/07,Oleksandr KHYZHNIAK,Boxing - Men's 80kg,85,1
8/03,Olena KRAVATSKA,Fencing - Women's Sabre Team,156,1
7/29,Olga KHARLAN,Fencing - Women's Sabre Individual,150,3
8/03,Olga KHARLAN,Fencing - Women's Sabre Team,156,1
8/07,Oliver BLEDDYN,Cycling Track - Men's Team Pursuit,125,1
8/09,Oliver KLEMET,Marathon Swimming - Men's 10km,184,2
8/01,Oliver WILKES,Rowing - Men's Four,194,3
8/07,Oliver WOOD,Cycling Track - Men's Team Pursuit,125,2
8/02,Oliver WYNNE-GRIFFITH,Rowing - Men's Pair,190,2
8/03,Oliver ZEIDLER,Rowing - Men's Single Sculls,196,1
7/30,Olivia APPS,Rugby Sevens - Women,204,2
8/08,Olivia BRETT,Canoe Sprint - Women's Kayak Four 500m,109,1
8/07,Olivia CUMMINS,Cycling Track - Women's Team Pursuit,131,1
8/05,Olivia KING,Cycling Track - Women's Team Sprint,128,2
8/09,Olivia REEVES,Weightlifting - Women's 71kg,304,1
7/27,Olivia WUNSCH,Swimming - Women's 4 x 100m Freestyle Relay,254,1
8/02,Olivier PERREAU,Equestrian - Jumping Team,146,3
8/01,Ollie MACLEAN,Rowing - Men's Four,194,2
8/06,Omari JONES,Boxing - Men's 71kg,84,3
8/11,OMORUYI,Volleyball - Women,299,1
8/10,Onacia ONDONO,Handball - Women,165,2
8/10,Orlane KANOR,Handball - Women,165,2
8/11,ORRO,Volleyball - Women,299,1
8/08,Osmar OLVERA IBARRA,Diving - Men's 3m Springboard,138,3
8/02,Osmar OLVERA IBARRA,Diving - Men's Synchronised 3m Springboard,140,2
8/09,OU Zixia,Hockey - Women,167,2
8/08,Oussama EL AZZOUZI,Football - Men,160,3
8/08,Oussama TARGHALLINE,Football - Men,160,3
8/06,OZAKI Nonoka,Wrestling - Women's Freestyle 68kg,322,3
8/03,OZAKI Seri,Fencing - Women's Sabre Team,156,3
8/09,Pablo BARRIOS,Football - Men,160,1
8/03,Paige MADDEN,Swimming - Women's 800m Freestyle,244,3
8/01,Paige MADDEN,Swimming - Women's 4 x 200m Freestyle Relay,255,2
8/04,PAN Zhanle,Swimming - Men's 4 x 100m Medley Relay,273,1
8/03,PAN Zhanle,Swimming - Mixed 4 x 100m Medley Relay,274,2
7/31,PAN Zhanle,Swimming - Men's 100m Freestyle,258,1
8/04,PANG Cholmi,Boxing - Women's 54kg,89,3
8/08,PANG Qianyu,Wrestling - Women's Freestyle 53kg,319,3
8/07,Panipak WONGPATTANAKIT,Taekwondo - Women -49kg,284,1
7/27,Paolo CONTE BONIN,Swimming - Men's 4 x 100m Freestyle Relay,271,3
7/28,Paolo MONNA,Shooting - 10m Air Pistol Men,217,3
7/27,PARK Hajun,Shooting - 10m Air Rifle Mixed Team,227,2
8/11,PARK Hyejeong,Weightlifting - Women's +81kg,306,2
7/31,PARK Sangwon,Fencing - Men's Sabre Team,159,1
8/07,PARK Taejoon,Taekwondo - Men -58kg,280,1
8/08,Parviz NASIBOV,Wrestling - Men's Greco-Roman 67kg,313,2
8/01,Patricia SAMPAIO,Judo - Women -78 kg,173,3
8/10,PATRY,Volleyball - Men,298,1
8/09,Pau CUBARSI,Football - Men,160,1
8/01,Pau ECHANIZ,Canoe Slalom - Men's Kayak Single,96,3
8/08,Paul-Philipp KAUFMANN,Hockey - Men,166,2
7/29,Paul JUDA,Artistic Gymnastics - Men's Team,13,3
8/02,Paul O DONOVAN,Rowing - Lightweight Men's Double Sculls,198,1
8/10,Paula CAMUS,Water Polo - Women,301,1
8/10,Paula CRESPI BARRIGA,Water Polo - Women,301,1
8/10,Paula LEITON ARRONES,Water Polo - Women,301,1
8/07,Paula RAMIREZ IBANEZ,Artistic Swimming - Team,21,3
8/10,Pauletta FOPPA,Handball - Women,165,2
7/27,Paulin RIVA,Rugby Sevens - Men,203,1
8/08,Paulina PASZEK,Canoe Sprint - Women's Kayak Four 500m,109,2
8/09,Paulina PASZEK,Canoe Sprint - Women's Kayak Double 500m,108,3
7/28,Pauline FERRAND PREVOT,Cycling Mountain Bike - Women's Cross-country,117,1
8/05,Pauline GRABOSCH,Cycling Track - Women's Team Sprint,128,3
8/08,Pauline JAGSCH,Canoe Sprint - Women's Kayak Four 500m,109,2
8/07,Pavlos KONTIDES,Sailing - Men's Dinghy,207,2
8/09,Pedro PICHARDO,Athletics - Men's Triple Jump,36,2
7/31,Penny SMITH,Shooting - Trap Women,225,3
7/31,Perris BENEGAS,Cycling BMX Freestyle - Women's Park,112,2
8/06,Peruth CHEMUTAI,Athletics - Women's 3000m Steeplechase,53,2
8/11,Petar JAKSIC,Water Polo - Men,300,1
8/03,Peter CHATAIN,Rowing - Men's Eight,202,3
8/01,Peter PALTCHIK,Judo - Men -100 kg,180,3
8/02,Petros GKAIDATZIS,Rowing - Lightweight Men's Double Sculls,198,3
8/10,PHIL WIZARD,Breaking - B-Boys,94,1
8/01,Philip DOYLE,Rowing - Men's Double Sculls,192,3
8/01,Phoebe SPOORS,Rowing - Women's Four,193,3
7/31,Pia GREITEN,Rowing - Women's Quadruple Sculls,199,3
8/09,Pien DICKE,Hockey - Women,167,1
8/09,Pien SANDERS,Hockey - Women,167,1
8/08,Pierre van der WESTHUYZEN,Canoe Sprint - Men's Kayak Four 500m,104,2
8/03,Pieter QUINTON,Rowing - Men's Eight,202,3
8/10,Pili PENA,Water Polo - Women,301,1
7/30,Piper LOGAN,Rugby Sevens - Women,204,2
8/08,Pirmin BLAAK,Hockey - Men,166,1
8/11,PLUMMER,Volleyball - Women,299,2
7/27,Ponipate LOGANIMASI,Rugby Sevens - Men,203,2
7/30,Portia WOODMAN-WICKLIFFE,Rugby Sevens - Women,204,1
8/11,POULTER,Volleyball - Women,299,2
7/30,Prisca AWITI ALCARAZ,Judo - Women -63 kg,171,2
8/10,PRISCILA,Football - Women,161,2
7/30,QI Ying,Shooting - Trap Men,219,2
8/04,QIN Haiyang,Swimming - Men's 4 x 100m Medley Relay,273,1
8/03,QIN Haiyang,Swimming - Mixed 4 x 100m Medley Relay,274,2
8/04,QIU Qiyuan,Artistic Gymnastics - Women's Uneven Bars,16,2
